run,epoch,train_rows,use_dup_weight,train_loss,train_acc,train_auc,train_sum_sample_weight,train_mean_sample_weight,elapsed_sec,val_all_n,val_all_loss,val_all_acc,val_all_auc,val_without_top100_n,val_without_top100_loss,val_without_top100_acc,val_without_top100_auc,val_top100_only_n,val_top100_only_loss,val_top100_only_acc,val_top100_only_auc
R2_remove_oof_top100_dup_weight,1,1008,True,0.5636960547588132,0.7192460317460317,0.7753865979381444,964.84375,0.9571862599206349,4.85318922996521,274,0.5825962000084619,0.7335766423357665,0.7827336538992982,258,0.4876681342143421,0.7751937984496124,0.8367721518987341,16,2.113311290740967,0.0625,0.036363636363636355
R2_remove_oof_top100_dup_weight,2,1008,True,0.21570264181820487,0.9255952380952381,0.9743889258397073,964.84375,0.9571862599206349,6.720594882965088,274,0.712370126569358,0.7335766423357665,0.7847233736804289,258,0.5486432939998863,0.7751937984496124,0.8417088607594937,16,3.3524653911590576,0.0625,0.05454545454545453
R2_remove_oof_top100_dup_weight,3,1008,True,0.10127821335063772,0.9642857142857143,0.9946998669770536,964.84375,0.9571862599206349,6.129127025604248,274,0.7401171878089,0.7445255474452555,0.8102581108716079,258,0.6039761044951373,0.7790697674418605,0.8620886075949368,16,2.935392141342163,0.1875,0.09090909090909088
R2_remove_oof_top100_dup_weight,4,1008,True,0.06281487803091766,0.9781746031746031,0.9980212836714334,964.84375,0.9571862599206349,6.623636722564697,274,0.8024895684997531,0.7335766423357665,0.7968275023489748,258,0.6420156435911045,0.7751937984496124,0.8472784810126582,16,3.390131950378418,0.0625,0.07272727272727271
R2_remove_oof_top100_dup_weight,5,1008,True,0.08529434247381291,0.9751984126984127,0.9948204190222814,964.84375,0.9571862599206349,6.7605884075164795,274,0.8992857191113443,0.7372262773722628,0.7849444536561101,258,0.6502021243723557,0.7790697674418605,0.8473417721518987,16,4.91575813293457,0.0625,0.0
R2_remove_oof_top100_dup_weight,6,1008,True,0.06519777174658983,0.9791666666666666,0.9973769537745261,964.84375,0.9571862599206349,5.048094272613525,274,0.8984830022728356,0.7299270072992701,0.7873763333886034,258,0.7242415089939915,0.7635658914728682,0.8366455696202533,16,3.708127737045288,0.1875,0.12727272727272723
R2_remove_oof_top100_dup_weight,7,1008,True,0.06044262094635079,0.9801587301587301,0.9962130029930163,964.84375,0.9571862599206349,6.168874502182007,274,1.0618744641542435,0.7554744525547445,0.7870999834190019,258,0.8377800640440727,0.7945736434108527,0.8370886075949368,16,4.67539644241333,0.125,0.05454545454545453
R2_remove_oof_top100_dup_weight,8,1008,True,0.08600550329985346,0.9682539682539683,0.9946499833721317,964.84375,0.9571862599206349,6.25766396522522,274,0.9264508851253204,0.7408759124087592,0.8073288011938319,258,0.7157650539117266,0.7829457364341085,0.8587341772151899,16,4.323760032653809,0.0625,0.018181818181818177
R2_remove_oof_top100_dup_weight,9,1008,True,0.04361221501849562,0.9841269841269841,0.9988485201197207,964.84375,0.9571862599206349,6.0706140995025635,274,0.9893547508620868,0.7445255474452555,0.7976565522577792,258,0.7927960290234218,0.7829457364341085,0.8428481012658227,16,4.1588640213012695,0.125,0.07272727272727271
R2_remove_oof_top100_dup_weight,10,1008,True,0.05150560687511013,0.9851190476190477,0.997564017292983,964.84375,0.9571862599206349,6.37263560295105,274,1.1274069641601212,0.7372262773722628,0.7835074338141822,258,0.8388154162888148,0.7790697674418605,0.8387341772151898,16,5.780945301055908,0.0625,0.0
