score_col,rank,id,score,label,pred_label,ood_score_original,final_ood_score,panelness_anchor_rank,panelness_nn1_rank,source_path,copied_path
ood_score_original,1,train_00179,1.0,0,0,1.0,0.23415080527086385,0.9897510980966325,0.24341142020497805,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00179.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_211612/top50_images/ood_score_original/rank001_ood_score_original_1p0000_train_00179_label0_pred0.jpg
ood_score_original,2,train_00012,1.0,1,0,1.0,0.30032942898975123,0.9989019033674963,0.0014641288433382138,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00012.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_211612/top50_images/ood_score_original/rank002_ood_score_original_1p0000_train_00012_label1_pred0.jpg
ood_score_original,3,train_00365,1.0,0,0,1.0,0.3001098096632505,0.9989019033674963,0.0021961932650073207,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00365.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_211612/top50_images/ood_score_original/rank003_ood_score_original_1p0000_train_00365_label0_pred0.jpg
ood_score_original,4,train_00204,1.0,0,0,1.0,0.48360175695461205,0.7364568081991215,0.0029282576866764276,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00204.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_211612/top50_images/ood_score_original/rank004_ood_score_original_1p0000_train_00204_label0_pred0.jpg
ood_score_original,5,train_01138,1.0,0,0,1.0,0.08129575402635436,0.9941434846266471,0.7426793557833089,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_01138.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_211612/top50_images/ood_score_original/rank005_ood_score_original_1p0000_train_01138_label0_pred0.jpg
ood_score_original,6,train_00459,1.0,1,1,1.0,0.3069546120058565,0.9897510980966325,0.0007320644216691069,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00459.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_211612/top50_images/ood_score_original/rank006_ood_score_original_1p0000_train_00459_label1_pred1.jpg
ood_score_original,7,train_00910,1.0,0,0,1.0,0.7978770131771595,0.2862371888726208,0.005856515373352855,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00910.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_211612/top50_images/ood_score_original/rank007_ood_score_original_1p0000_train_00910_label0_pred0.jpg
ood_score_original,8,train_00562,1.0,0,1,1.0,0.18671303074670575,0.9941434846266471,0.39128843338213765,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00562.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_211612/top50_images/ood_score_original/rank008_ood_score_original_1p0000_train_00562_label0_pred1.jpg
ood_score_original,9,train_00020,1.0,1,1,1.0,0.5477306002928258,0.6442166910688141,0.004392386530014641,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00020.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_211612/top50_images/ood_score_original/rank009_ood_score_original_1p0000_train_00020_label1_pred1.jpg
ood_score_original,10,train_00314,1.0,0,0,1.0,0.9840409956076135,0.01683748169838946,0.013909224011713031,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00314.jpg,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070104_v3_20260701_211612/top50_images/ood_score_original/rank010_ood_score_original_1p0000_train_00314_label0_pred0.jpg
